id,aepi,aepf,aepib,aepfb,aepic,aepfc,info,time,fcalls,nrotorpoints
42,471.73402635818917,478.33169865941073,473.5405578709602,480.1523770925025,471.73402635818917,478.33169865941073,Finished successfully: optimality conditions satisfied,875.5084319114685,525,60
43,471.7344090650243,478.23930003195125,473.54074415331655,480.06165667664305,471.7344090650243,478.23930003195125,Finished successfully: optimality conditions satisfied,1016.4117031097412,581,60
44,471.8964520211421,477.61231267508197,473.69966493834175,479.43744110027984,471.8964520211421,477.61231267508197,Finished successfully: optimality conditions satisfied,769.0137650966644,448,60
45,471.5627493008169,477.79456865989084,473.36784676090093,479.6094442348898,471.5627493008169,477.79456865989084,Finished successfully: optimality conditions satisfied,945.5464930534363,546,60
46,471.5531296584942,478.22078335514493,473.3530392882833,480.04156978904484,471.5531296584942,478.22078335514493,Finished successfully: optimality conditions satisfied,981.1706640720367,581,60
47,471.75242458848106,478.28657228076895,473.55826891992365,480.1048766764755,471.75242458848106,478.28657228076895,Finished successfully: optimality conditions satisfied,1105.1797051429749,658,60
48,471.74499216606466,477.90934446582844,473.54913750074945,479.73252771002336,471.74499216606466,477.90934446582844,Finished successfully: optimality conditions satisfied,1454.7806057929993,826,60
49,472.8466384484847,477.6102652527457,474.6540007125087,479.4304549151101,472.8466384484847,477.6102652527457,Finished successfully: optimality conditions satisfied,870.1288380622864,518,60
50,472.67513847187706,477.9293477703286,474.48247366228435,479.7474632109866,472.67513847187706,477.9293477703286,Finished successfully: optimality conditions satisfied,710.3734230995178,420,60
51,471.96263182411144,478.1639507430662,473.7697860040593,479.9876040086304,471.96263182411144,478.1639507430662,Finished successfully: optimality conditions satisfied,881.4844131469727,497,60
52,472.4524798009933,477.71227722115873,474.2551456918689,479.5333474260307,472.4524798009933,477.71227722115873,Finished successfully: optimality conditions satisfied,927.2635169029236,532,60
53,471.97232696230026,478.54292547054746,473.77670673342124,480.3613917781151,471.97232696230026,478.54292547054746,Finished successfully: optimality conditions satisfied,1279.0080270767212,756,60
54,471.59535664890797,477.90541247629204,473.39880100357453,479.72393912795644,471.59535664890797,477.90541247629204,Finished successfully: optimality conditions satisfied,766.6676800251007,455,60
55,472.5390257911454,477.98411950794224,474.34415891082506,479.80877097674653,472.5390257911454,477.98411950794224,Finished successfully: optimality conditions satisfied,997.5818991661072,567,60
56,471.5211719890446,478.5683221754912,473.3250464704569,480.3880471635011,471.5211719890446,478.5683221754912,Finished successfully: optimality conditions satisfied,754.1803719997406,448,60
57,471.66071229354054,478.1389615190058,473.46513848283536,479.9606293913586,471.66071229354054,478.1389615190058,Finished successfully: optimality conditions satisfied,978.1792569160461,560,60
58,472.3045506369111,477.66207588844856,474.10825599143465,479.48231012080254,472.3045506369111,477.66207588844856,Finished successfully: optimality conditions satisfied,1165.486713886261,651,60
59,471.862753817147,478.25390403393465,473.66814110511973,480.072496280442,471.862753817147,478.25390403393465,Finished successfully: optimality conditions satisfied,1269.8509588241577,735,60
60,471.8529633043746,478.12631269450964,473.65683695191126,479.95044875112495,471.8529633043746,478.12631269450964,Finished successfully: optimality conditions satisfied,962.223081111908,553,60
61,471.5884848918693,476.82984030740573,473.39151869025403,478.65316134844574,471.5884848918693,476.82984030740573,Finished successfully: optimality conditions satisfied,867.476065158844,497,60
62,471.58956253247817,478.0163454539074,473.39010765882824,479.8377086903335,471.58956253247817,478.0163454539074,Finished successfully: optimality conditions satisfied,918.2696969509125,546,60
63,472.0685940486011,478.3576574855853,473.8774100882726,480.1757970907033,472.0685940486011,478.3576574855853,Finished successfully: optimality conditions satisfied,938.0299949645996,532,60
64,471.64546173951834,478.1614171560623,473.4504357612755,479.9831510972897,471.64546173951834,478.1614171560623,Finished successfully: optimality conditions satisfied,1427.15842795372,812,60
65,472.64027019756315,477.6212764667307,474.4466520870856,479.4404104998884,472.64027019756315,477.6212764667307,Finished successfully: optimality conditions satisfied,717.0446979999542,420,60
